ano,fase,pedra,ian,faixa_ian,ida,ieg,iaa,ips,ipp,defasagem,risco_defasagem,origem_aba,ra,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,matem,portug,ingles,indicado,atingiu_pv,ipv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv,inde_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,mat,por,ing,destaque_ipv_1,inde_2024,avaliador5,avaliador6,escola,ativo_inativo,ativo_inativo_1
2023,FASE 3,Topázio,10.0,Adequada,8.4,9.9,8.8,2.52,7.8125,0,0,PEDE2023,RA-353,3D,,,,Feminino,2022,Pública,,,Topázio,8.264,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.67,Fase 3 (7° e 8° ano),,,,8.309016667,Aluno-353,9/27/2011,12,,,8.5,7.3,9.5,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,7.2,10.0,7.9,7.52,7.65625,-1,1,PEDE2023,RA-1153,3D,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.63,Fase 4 (9° ano),,,,7.968658333,Aluno-1153,6/24/2009,14,,,6.7,7.8,7.0,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,7.7,9.7,7.9,2.52,7.96875,-1,1,PEDE2023,RA-183,3D,,,,Feminino,2022,Pública,,,Ametista,7.3,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.795,Fase 4 (9° ano),,,,7.586241667,Aluno-183,8/15/2009,14,,,7.0,8.0,8.2,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,6.6,8.6,7.5,7.52,7.96875,-2,1,PEDE2023,RA-342,3D,,,,Feminino,2021,Pública,,Quartzo,Ágata,6.941,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.505,Fase 5 (1° EM),,,,7.539875,Aluno-342,7/21/2008,15,,,6.3,7.8,5.7,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.9,9.9,7.5,2.52,7.96875,0,0,PEDE2023,RA-187,3D,,,,Feminino,2019,Privada - Programa de Apadrinhamento,Ametista,Topázio,Ametista,7.928,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.255,Fase 3 (7° e 8° ano),,,,7.809875,Aluno-187,6/28/2010,13,,,7.3,8.7,4.7,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.7,9.5,7.9,2.52,7.65625,-1,1,PEDE2023,RA-190,3D,,,,Feminino,2022,Pública,,,Ametista,7.335,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.9575,Fase 4 (9° ano),,,,6.934158333,Aluno-190,3/22/2009,14,,,5.8,5.2,6.0,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,7.3,9.5,6.7,2.52,7.8125,0,0,PEDE2023,RA-347,3D,,,,Feminino,2019,Pública,Topázio,Ametista,Ametista,7.908,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.7925,Fase 3 (7° e 8° ano),,,,7.61835,Aluno-347,7/13/2010,13,,,6.7,6.2,9.0,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,5.6,8.0,6.7,2.52,4.84375,0,0,PEDE2023,RA-234,3D,,,,Masculino,2022,Pública,,,Ágata,6.719,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,5.595,Fase 3 (7° e 8° ano),,,,6.248741667,Aluno-234,12/23/2009,13,,,6.3,5.3,5.3,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,5.1,9.3,9.6,5.63,7.65625,0,0,PEDE2023,RA-1154,3F,,,,Masculino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.67,Fase 3 (7° e 8° ano),,,,7.701125,Aluno-1154,5/23/2010,13,,,5.3,5.0,5.0,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,4.9,8.2,0.0,5.0,5.15625,-2,1,PEDE2023,RA-249,3F,,,,Masculino,2017,Pública,Ágata,Ágata,Quartzo,5.097,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,6.545,Fase 5 (1° EM),,,,5.444625,Aluno-249,2008-08-05 00:00:00,1900-01-15 00:00:00,,,6.2,5.3,3.2,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,4.5,6.4,0.0,2.52,6.71875,-1,1,PEDE2023,RA-380,3F,,,,Masculino,2017,Pública,Ametista,Quartzo,Quartzo,4.556,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,6.5425,Fase 4 (9° ano),,,,4.912375,Aluno-380,4/24/2009,14,,,7.0,4.0,2.5,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,8.3,9.3,0.0,5.63,7.96875,0,0,PEDE2023,RA-250,3F,,,,Feminino,2022,Pública,,,Ametista,7.958,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,8.625,Fase 3 (7° e 8° ano),,,,7.598208333,Aluno-250,5/30/2010,13,,,7.7,8.8,8.3,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,5.9,8.7,8.8,2.52,7.8125,0,0,PEDE2023,RA-367,3F,,,,Feminino,2018,Pública,Topázio,Ametista,Ágata,6.95,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.7925,Fase 3 (7° e 8° ano),,,,7.38685,Aluno-367,12/27/2010,12,,,7.0,5.5,5.2,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,8.0,9.2,9.2,5.63,7.5,-1,1,PEDE2023,RA-1155,3F,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,8.2925,Fase 4 (9° ano),,,,7.821633333,Aluno-1155,2/18/2009,14,,,6.7,8.2,9.0,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,5.3,9.2,8.3,2.52,7.96875,0,0,PEDE2023,RA-1156,3F,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.7925,Fase 3 (7° e 8° ano),,,,7.340775,Aluno-1156,5/19/2011,12,,,6.2,6.0,3.7,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,6.7,7.7,0.0,2.52,7.03125,-1,1,PEDE2023,RA-368,3F,,,,Masculino,2018,Pública,Ametista,Ametista,Ágata,6.969,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.34,Fase 4 (9° ano),,,,5.796458333,Aluno-368,2009-12-10 00:00:00,1900-01-14 00:00:00,,,5.0,7.2,7.8,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.0,6.8,0.0,2.52,6.875,-1,1,PEDE2023,RA-387,3F,,,,Masculino,2019,Pública,Ágata,Ágata,Ágata,6.323,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.0075,Fase 4 (9° ano),,,,4.794333333,Aluno-387,7/20/2009,14,,,4.3,2.8,1.8,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,4.2,7.4,0.0,5.63,6.875,-2,1,PEDE2023,RA-388,3F,,,,Feminino,2019,Pública,Ágata,Ágata,Ágata,6.654,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.835,Fase 5 (1° EM),,,,5.630833333,Aluno-388,7/14/2008,15,,,6.0,4.3,2.2,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,5.4,8.3,8.8,5.63,7.65625,0,0,PEDE2023,RA-374,3F,,,,Feminino,2021,Privada,,Ágata,Ametista,7.747,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.9175,Fase 3 (7° e 8° ano),,,,7.533891667,Aluno-374,9/30/2010,13,,,6.3,6.3,3.7,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,4.8,7.6,9.6,5.0,7.34375,0,0,PEDE2023,RA-377,3F,,,,Feminino,2021,Pública,,Quartzo,Ágata,6.743,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.6275,Fase 3 (7° e 8° ano),,,,7.205041667,Aluno-377,2/25/2010,13,,,6.0,5.7,2.8,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.8,4.5,0.0,7.52,7.5,-1,1,PEDE2023,RA-223,3G,,,,Feminino,2022,Pública,,,Quartzo,4.966,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.1725,Fase 4 (9° ano),,,,5.089833333,Aluno-223,9/15/2009,14,,,5.5,4.0,1.8,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,4.5,7.5,10.0,7.52,7.1875,0,0,PEDE2023,RA-236,3G,,,,Feminino,2022,Pública,,,Ametista,7.11,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.2975,Fase 3 (7° e 8° ano),,,,7.337116667,Aluno-236,6/21/2010,13,,,6.3,4.0,3.3,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,5.1,7.5,0.0,7.52,7.03125,0,0,PEDE2023,RA-362,3G,,,,Feminino,2018,Pública,Ágata,Quartzo,Ametista,7.413,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.0875,Fase 3 (7° e 8° ano),,,,6.392625,Aluno-362,3/25/2010,13,,,5.7,6.8,2.8,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.9,8.4,0.0,6.89,7.34375,-1,1,PEDE2023,RA-381,3G,,,,Masculino,2018,Pública,Ágata,Ágata,Ágata,6.454,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,6.84,Fase 4 (9° ano),,,,5.758041667,Aluno-381,2009-02-03 00:00:00,1900-01-14 00:00:00,,,5.3,5.3,1.2,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,5.8,9.0,8.8,6.89,7.03125,0,0,PEDE2023,RA-364,3G,,,,Masculino,2019,Pública,Ametista,Topázio,Topázio,8.75,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.505,Fase 3 (7° e 8° ano),,,,7.734891667,Aluno-364,2011-02-10 00:00:00,1900-01-12 00:00:00,,,8.0,5.2,4.3,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.2,9.4,0.0,6.26,7.5,-2,1,PEDE2023,RA-382,3G,,,,Masculino,2017,Pública,Ametista,Ágata,Ágata,6.777,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.1725,Fase 5 (1° EM),,,,6.223833333,Aluno-382,8/19/2008,15,,,5.0,5.8,4.7,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.5,8.8,9.2,3.14,7.5,0,0,PEDE2023,RA-383,3G,,,,Masculino,2019,Pública,Topázio,Ametista,Topázio,8.4,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.5,Fase 3 (7° e 8° ano),,,,7.5408,Aluno-383,1/20/2011,12,,,6.3,6.2,7.0,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,7.3,9.1,0.0,2.52,7.65625,0,0,PEDE2023,RA-384,3G,,,,Feminino,2017,Pública,Ametista,Ametista,Ametista,7.558,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.335,Fase 3 (7° e 8° ano),,,,6.757958333,Aluno-384,2010-09-02 00:00:00,1900-01-13 00:00:00,,,6.3,7.2,8.3,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,5.7,8.8,9.2,6.26,7.5,-1,1,PEDE2023,RA-1157,3G,,,,Masculino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.0025,Fase 4 (9° ano),,,,7.086633333,Aluno-1157,8/24/2009,14,,,5.0,6.3,5.7,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.3,7.0,9.2,2.52,7.03125,-1,1,PEDE2023,RA-386,3G,,,,Masculino,2019,Pública,Ágata,Ágata,Ágata,6.104,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,6.6325,Fase 4 (9° ano),,,,5.758425,Aluno-386,2009-02-09 00:00:00,1900-01-14 00:00:00,,,5.0,3.7,1.2,,,,,,,
2023,FASE 3,Topázio,10.0,Adequada,6.1,9.9,9.2,7.52,7.34375,0,0,PEDE2023,RA-260,3G,,,,Feminino,2019,Pública,Topázio,Ametista,Ametista,7.44,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.4175,Fase 3 (7° e 8° ano),,,,8.080008333,Aluno-260,2009-05-11 00:00:00,1900-01-13 00:00:00,,,6.3,5.2,6.7,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,4.8,8.8,7.9,2.52,7.34375,0,0,PEDE2023,RA-390,3G,,,,Feminino,2022,Pública,,,Ágata,6.776,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.005,Fase 3 (7° e 8° ano),,,,6.905741667,Aluno-390,2010-10-11 00:00:00,1900-01-12 00:00:00,,,5.7,5.8,3.0,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,4.3,8.6,7.5,2.52,7.5,-1,1,PEDE2023,RA-1158,3G,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,,,,,,,7.34,Fase 4 (9° ano),,,,6.306666667,Aluno-1158,1/23/2009,14,,,5.3,5.0,2.7,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,3.5,7.5,7.9,2.52,7.5,0,0,PEDE2023,RA-391,3I,,,,Feminino,2022,Pública,,,Ametista,7.117,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.585,Fase 3 (7° e 8° ano),,,,6.5107,Aluno-391,2010-05-02 00:00:00,1900-01-13 00:00:00,,,4.2,5.0,1.3,,,,,,,
2023,FASE 3,Quartzo,10.0,Adequada,3.1,6.6,5.8,2.52,7.1875,0,0,PEDE2023,RA-1159,3I,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.1325,Fase 3 (7° e 8° ano),,,,5.913883333,Aluno-1159,2010-03-12 00:00:00,1900-01-12 00:00:00,,,5.2,1.5,2.5,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,4.6,9.5,9.6,2.52,6.09375,-2,1,PEDE2023,RA-392,3I,,,,Masculino,2022,Pública,,,Ágata,6.418,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.17,Fase 5 (1° EM),,,,6.567208333,Aluno-392,3/16/2008,15,,,6.2,4.7,2.8,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,2.7,8.7,9.6,2.52,6.875,0,0,PEDE2023,RA-1160,3I,,,,Masculino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.2575,Fase 3 (7° e 8° ano),,,,6.636166667,Aluno-1160,2010-01-04 00:00:00,1900-01-13 00:00:00,,,4.8,2.7,0.7,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.3,8.1,6.3,2.52,8.28125,0,0,PEDE2023,RA-1161,3I,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.63,Fase 3 (7° e 8° ano),,,,7.317791667,Aluno-1161,2010-04-07 00:00:00,1900-01-13 00:00:00,,,7.3,6.5,5.2,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.0,8.6,9.2,2.52,7.96875,0,0,PEDE2023,RA-395,3I,,,,Feminino,2018,Pública,Ametista,Topázio,Ametista,7.683,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.9175,Fase 3 (7° e 8° ano),,,,7.469175,Aluno-395,3/19/2011,12,,,6.7,5.3,6.0,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.4,8.4,9.6,2.52,7.65625,-1,1,PEDE2023,RA-450,3K,,,,Masculino,2021,Pública,,Ágata,Ametista,7.843,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.9175,Fase 4 (9° ano),,,,6.819625,Aluno-450,3/14/2009,14,,,7.0,6.5,2.7,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,4.0,5.4,9.2,2.52,7.8125,0,0,PEDE2023,RA-463,3K,,,,Feminino,2020,Pública,Quartzo,Quartzo,Ágata,6.41,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.795,Fase 3 (7° e 8° ano),,,,6.382383333,Aluno-463,5/26/2010,13,,,6.3,4.3,1.3,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.5,8.6,9.6,2.52,7.5,-1,1,PEDE2023,RA-298,3K,,,,Masculino,2019,Pública,Ametista,Ágata,Ágata,6.409,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.7525,Fase 4 (9° ano),,,,6.824333333,Aluno-298,5/29/2009,14,,,7.7,4.5,4.2,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,3.0,7.7,9.2,2.52,7.96875,-1,1,PEDE2023,RA-464,3K,,,,Feminino,2022,Pública,,,Ágata,6.745,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.38,Fase 4 (9° ano),,,,6.081675,Aluno-464,2009-12-09 00:00:00,1900-01-14 00:00:00,,,4.8,3.7,0.5,,,,,,,
2023,FASE 3,Topázio,10.0,Adequada,8.5,9.4,7.5,2.52,7.96875,0,0,PEDE2023,RA-465,3K,,,,Masculino,2019,Pública,Topázio,Ametista,Ametista,8.012,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.17,Fase 3 (7° e 8° ano),,,,8.012875,Aluno-465,2011-07-06 00:00:00,1900-01-12 00:00:00,,,8.3,8.2,9.0,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,5.8,7.6,0.0,7.52,7.5,0,0,PEDE2023,RA-442,3K,,,,Feminino,2022,Pública,,,Topázio,8.226,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.1275,Fase 3 (7° e 8° ano),,,,6.814166667,Aluno-442,2011-02-01 00:00:00,1900-01-12 00:00:00,,,6.7,6.5,4.3,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,4.5,7.5,5.0,2.52,6.40625,-2,1,PEDE2023,RA-300,3K,,,,Masculino,2022,Pública,,,Quartzo,5.557,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,6.5875,Fase 5 (1° EM),,,,5.616691667,Aluno-300,3/19/2008,15,,,4.5,5.3,3.8,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.2,9.2,6.3,3.14,7.1875,-1,1,PEDE2023,RA-467,3K,,,,Feminino,2022,Pública,,,Ágata,6.38,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.5425,Fase 4 (9° ano),,,,6.552916667,Aluno-467,2009-09-06 00:00:00,1900-01-14 00:00:00,,,6.0,6.0,3.7,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.4,6.0,8.3,6.27,7.34375,-1,1,PEDE2023,RA-468,3K,,,,Masculino,2022,Pública,,,Ágata,6.313,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,6.715,Fase 4 (9° ano),,,,5.911108333,Aluno-468,2009-02-05 00:00:00,1900-01-14 00:00:00,,,4.8,3.0,2.3,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.0,8.5,8.3,3.77,7.8125,0,0,PEDE2023,RA-1162,3K,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.7525,Fase 3 (7° e 8° ano),,,,7.44215,Aluno-1162,11/27/2009,13,,,7.3,5.5,5.2,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,4.9,9.2,8.8,5.0,7.5,-1,1,PEDE2023,RA-470,3K,,,,Feminino,2019,Pública,Ametista,Ametista,Ametista,7.378,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.71,Fase 4 (9° ano),,,,6.993766667,Aluno-470,8/19/2009,14,,,6.0,4.3,4.5,,,,,,,
2023,FASE 3,Quartzo,5.0,Moderada,3.3,7.8,0.0,5.0,7.1875,-1,1,PEDE2023,RA-474,3K,,,,Masculino,2019,Pública,Ametista,Ametista,Ágata,6.446,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,6.7575,Fase 4 (9° ano),,,,5.283583333,Aluno-474,8/19/2009,14,,,4.8,3.8,1.2,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,4.1,7.0,7.9,2.52,7.34375,0,0,PEDE2023,RA-476,3K,,,,Feminino,2019,Pública,Ágata,Ametista,Ágata,6.931,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.505,Fase 3 (7° e 8° ano),,,,6.492408333,Aluno-476,7/23/2010,13,,,5.0,4.5,2.7,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,4.4,7.3,6.7,2.52,7.1875,0,0,PEDE2023,RA-478,3K,,,,Feminino,2019,Pública,Ametista,Ametista,Ágata,6.709,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.2975,Fase 3 (7° e 8° ano),,,,6.443616667,Aluno-478,11/26/2010,12,,,4.3,4.7,4.3,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,4.9,5.8,8.8,7.52,6.71875,-1,1,PEDE2023,RA-410,3K,,,,Masculino,2018,Pública,Quartzo,Quartzo,Quartzo,5.675,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,6.0425,Fase 4 (9° ano),,,,6.140808333,Aluno-410,2008-06-12 00:00:00,1900-01-14 00:00:00,,,5.0,4.8,4.8,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.6,9.0,6.2,7.52,7.8125,0,0,PEDE2023,RA-411,3L,,,,Feminino,2019,Privada,Ametista,Ametista,Ametista,7.232,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.5425,Fase 3 (7° e 8° ano),,,,7.779983333,Aluno-411,5/13/2010,13,,,5.7,6.7,7.3,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.2,8.9,8.8,2.52,7.03125,0,0,PEDE2023,RA-412,3L,,,,Feminino,2018,Pública,Ágata,Ágata,Ametista,7.556,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.585,Fase 3 (7° e 8° ano),,,,7.373891667,Aluno-412,4/26/2010,13,,,5.8,5.2,7.7,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,4.1,9.0,9.2,2.52,7.65625,-1,1,PEDE2023,RA-400,3L,,,,Masculino,2018,Pública,Ágata,Quartzo,Ágata,6.042,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.375,Fase 4 (9° ano),,,,6.529425,Aluno-400,2008-07-11 00:00:00,1900-01-14 00:00:00,,,4.8,4.7,2.8,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,6.5,9.5,0.0,7.52,7.8125,0,0,PEDE2023,RA-414,3L,,,,Feminino,2021,Pública,,Ágata,Ametista,7.284,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.585,Fase 3 (7° e 8° ano),,,,7.25025,Aluno-414,10/24/2010,13,,,6.0,7.0,6.5,,,,,,,
2023,FASE 3,Ametista,10.0,Adequada,3.7,8.2,7.1,7.52,7.8125,0,0,PEDE2023,RA-415,3L,,,,Feminino,2019,Pública,Topázio,Ametista,Ametista,7.695,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.8325,Fase 3 (7° e 8° ano),,,,7.18805,Aluno-415,5/17/2011,12,,,2.8,4.0,4.3,,,,,,,
2023,FASE 3,Ametista,5.0,Moderada,7.2,9.3,8.8,7.52,7.65625,-1,1,PEDE2023,RA-1163,3L,,,,Masculino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.75,Fase 4 (9° ano),,,,7.749391667,Aluno-1163,7/24/2009,14,,,7.0,6.7,8.0,,,,,,,
2023,FASE 3,Agata,5.0,Moderada,5.0,7.4,7.9,2.52,7.8125,-1,1,PEDE2023,RA-273,3L,,,,Feminino,2018,Pública,Ametista,Ametista,Quartzo,5.679,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,7.6275,Fase 4 (9° ano),,,,6.337116667,Aluno-273,10/27/2008,14,,,5.3,6.8,3.0,,,,,,,
2023,FASE 3,Agata,10.0,Adequada,5.0,9.0,0.0,6.27,7.96875,0,0,PEDE2023,RA-471,3L,,,,Feminino,2020,Pública,Ágata,Ágata,Ágata,6.535,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.125,Fase 3 (7° e 8° ano),,,,6.855541667,Aluno-471,2009-07-12 00:00:00,1900-01-13 00:00:00,,,6.3,4.0,4.8,,,,,,,
2023,FASE 3,Topázio,10.0,Adequada,7.6,9.8,9.2,2.52,8.28125,0,0,PEDE2023,RA-416,3L,,,,Masculino,2018,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,7.913,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.3375,Fase 3 (7° e 8° ano),,,,8.144425,Aluno-416,8/31/2010,13,,,7.0,7.0,8.8,,,,,,,
2023,FASE 3,Topázio,10.0,Adequada,7.8,9.7,5.4,7.52,8.28125,0,0,PEDE2023,RA-417,3L,,,,Feminino,2022,Pública,,,Topázio,8.428,,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,,,,,,,8.2125,Fase 3 (7° e 8° ano),,,,8.257658333,Aluno-417,2009-04-12 00:00:00,1900-01-13 00:00:00,,,6.7,8.3,8.3,,,,,,,
